appid,name,average_forever,average_2weeks,median_forever,median_2weeks,ccu,genre,price,categories,ratings,owners_average,MutualPlayerCount,single_player,multi_player,genre_Action,genre_Adventure,genre_Animation & Modeling,genre_Casual,genre_Design & Illustration,genre_Early Access,genre_Education,genre_Free to Play,genre_Game Development,genre_Gore,genre_Indie,genre_Massively Multiplayer,genre_Movie,genre_Nudity,genre_RPG,genre_Racing,genre_Sexual Content,genre_Simulation,genre_Sports,genre_Strategy,genre_Utilities,genre_Violent,genre_Web Publishing,categories_list,Single_Player,Multi_Player
335700,I am Weapon: Revival,0,0,0,0,0,"Action, Indie, RPG",1.59,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",0.7779348120171902,35000.0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",1,1
335700,I am Weapon: Revival,0,0,0,0,0,"Action, Indie, RPG",1.59,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",0.7779348120171902,35000.0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",1,1
335700,I am Weapon: Revival,0,0,0,0,0,"Action, Indie, RPG",1.59,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Family Sharing",0.7779348120171902,35000.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",1,1
335840,Goats on a Bridge,97,0,191,0,0,"Action, Casual, Indie",4.99,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",0.7787166660622737,35000.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Family Sharing']",1,0
335840,Goats on a Bridge,97,0,191,0,0,"Action, Casual, Indie",4.99,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",0.7787166660622737,35000.0,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Family Sharing']",1,0
335840,Goats on a Bridge,97,0,191,0,0,"Action, Casual, Indie",4.99,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Family Sharing",0.7787166660622737,35000.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Family Sharing']",1,0
335900,Angels of Fasaria: Version 2.0,327,0,335,0,0,"Adventure, Indie, RPG, Strategy",1.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",0.7779398016221994,75000.0,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",1,0
335900,Angels of Fasaria: Version 2.0,327,0,335,0,0,"Adventure, Indie, RPG, Strategy",1.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",0.7779398016221994,75000.0,25,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",1,0
335900,Angels of Fasaria: Version 2.0,327,0,335,0,0,"Adventure, Indie, RPG, Strategy",1.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",0.7779398016221994,75000.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",1,0
335900,Angels of Fasaria: Version 2.0,327,0,335,0,0,"Adventure, Indie, RPG, Strategy",1.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",0.7779398016221994,75000.0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",1,0
336020,Pahelika: Secret Legends,0,0,0,0,0,"Adventure, Casual, Indie, Strategy",9.99,"Single-player, Steam Achievements, Family Sharing",0.778083035581885,10000.0,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Family Sharing']",1,0
336020,Pahelika: Secret Legends,0,0,0,0,0,"Adventure, Casual, Indie, Strategy",9.99,"Single-player, Steam Achievements, Family Sharing",0.778083035581885,10000.0,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Family Sharing']",1,0
336020,Pahelika: Secret Legends,0,0,0,0,0,"Adventure, Casual, Indie, Strategy",9.99,"Single-player, Steam Achievements, Family Sharing",0.778083035581885,10000.0,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Family Sharing']",1,0
336020,Pahelika: Secret Legends,0,0,0,0,0,"Adventure, Casual, Indie, Strategy",9.99,"Single-player, Steam Achievements, Family Sharing",0.778083035581885,10000.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Single-player', 'Steam Achievements', 'Family Sharing']",1,0
336030,Race.a.bit,0,0,0,0,0,"Indie, Racing",0.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Stats, Includes level editor, Family Sharing",0.7785986717464086,35000.0,34,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Stats', 'Includes level editor', 'Family Sharing']",1,0
336030,Race.a.bit,0,0,0,0,0,"Indie, Racing",0.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Workshop, Partial Controller Support, Stats, Includes level editor, Family Sharing",0.7785986717464086,35000.0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Partial Controller Support', 'Stats', 'Includes level editor', 'Family Sharing']",1,0
336090,Sky Mercenaries,210,0,210,0,0,"Action, Indie",9.99,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Steam Turn Notifications, Includes level editor, Commentary available, Remote Play Together, Family Sharing",0.7784624734175304,35000.0,8,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Steam Turn Notifications', 'Includes level editor', 'Commentary available', 'Remote Play Together', 'Family Sharing']",1,1
336090,Sky Mercenaries,210,0,210,0,0,"Action, Indie",9.99,"Single-player, Multi-player, Shared/Split Screen, Steam Achievements, Full controller support, Steam Trading Cards, Steam Workshop, Steam Cloud, Stats, Steam Leaderboards, Steam Turn Notifications, Includes level editor, Commentary available, Remote Play Together, Family Sharing",0.7784624734175304,35000.0,8,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'Shared/Split Screen', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Stats', 'Steam Leaderboards', 'Steam Turn Notifications', 'Includes level editor', 'Commentary available', 'Remote Play Together', 'Family Sharing']",1,1
336110,Bloody Streets,134,0,134,0,0,"Action, Indie",4.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",0.7788574198476296,35000.0,10,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Family Sharing']",1,0
336110,Bloody Streets,134,0,134,0,0,"Action, Indie",4.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Stats, Family Sharing",0.7788574198476296,35000.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Stats', 'Family Sharing']",1,0
336200,Starlaxis Supernova Edition,773,0,773,0,0,"Action, Casual, Indie, Strategy",4.99,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",0.7784450395038407,10000.0,15,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']",1,0
336200,Starlaxis Supernova Edition,773,0,773,0,0,"Action, Casual, Indie, Strategy",4.99,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",0.7784450395038407,10000.0,15,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']",1,0
336200,Starlaxis Supernova Edition,773,0,773,0,0,"Action, Casual, Indie, Strategy",4.99,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",0.7784450395038407,10000.0,15,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']",1,0
336200,Starlaxis Supernova Edition,773,0,773,0,0,"Action, Casual, Indie, Strategy",4.99,"Single-player, Steam Achievements, Full controller support, Steam Trading Cards, Steam Cloud, Steam Leaderboards, Family Sharing",0.7784450395038407,10000.0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Single-player', 'Steam Achievements', 'Full controller support', 'Steam Trading Cards', 'Steam Cloud', 'Steam Leaderboards', 'Family Sharing']",1,0
336280,Chronicles of a Dark Lord: Episode 1 Tides of Fate Complete,206,0,211,0,0,"Indie, RPG",0.0,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",0.7783764441182914,75000.0,29,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Family Sharing']",1,0
336280,Chronicles of a Dark Lord: Episode 1 Tides of Fate Complete,206,0,211,0,0,"Indie, RPG",0.0,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",0.7783764441182914,75000.0,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Family Sharing']",1,0
336380,Catmouth Island,276,0,276,0,0,"Adventure, Casual, Indie",0.99,"Single-player, Steam Trading Cards, Family Sharing",0.7780187667340551,35000.0,10,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Trading Cards', 'Family Sharing']",1,0
336380,Catmouth Island,276,0,276,0,0,"Adventure, Casual, Indie",0.99,"Single-player, Steam Trading Cards, Family Sharing",0.7780187667340551,35000.0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Trading Cards', 'Family Sharing']",1,0
336380,Catmouth Island,276,0,276,0,0,"Adventure, Casual, Indie",0.99,"Single-player, Steam Trading Cards, Family Sharing",0.7780187667340551,35000.0,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Trading Cards', 'Family Sharing']",1,0
394360,Hearts of Iron IV,17505,765,4312,473,43674,"Simulation, Strategy",9.99,"Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing",0.8996902245877286,7500000.0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']",1,1
394360,Hearts of Iron IV,17505,765,4312,473,43674,"Simulation, Strategy",9.99,"Single-player, Multi-player, Co-op, Cross-Platform Multiplayer, Steam Achievements, Steam Trading Cards, Steam Workshop, Steam Cloud, Remote Play on Tablet, Family Sharing",0.8996902245877286,7500000.0,346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Single-player', 'Multi-player', 'Co-op', 'Cross-Platform Multiplayer', 'Steam Achievements', 'Steam Trading Cards', 'Steam Workshop', 'Steam Cloud', 'Remote Play on Tablet', 'Family Sharing']",1,1
429060,Zombie Wars: Invasion,309,0,309,0,1,"Casual, Indie, Strategy",0.89,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",0.7777964950754294,75000.0,52,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']",1,0
429060,Zombie Wars: Invasion,309,0,309,0,1,"Casual, Indie, Strategy",0.89,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",0.7777964950754294,75000.0,52,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']",1,0
429060,Zombie Wars: Invasion,309,0,309,0,1,"Casual, Indie, Strategy",0.89,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",0.7777964950754294,75000.0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']",1,0
432410,The Sacred Stone,234,0,261,0,0,"Action, Adventure, Indie, RPG",13.99,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",0.777947386830364,35000.0,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Family Sharing']",1,0
432410,The Sacred Stone,234,0,261,0,0,"Action, Adventure, Indie, RPG",13.99,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",0.777947386830364,35000.0,19,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Family Sharing']",1,0
432410,The Sacred Stone,234,0,261,0,0,"Action, Adventure, Indie, RPG",13.99,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",0.777947386830364,35000.0,19,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Family Sharing']",1,0
432410,The Sacred Stone,234,0,261,0,0,"Action, Adventure, Indie, RPG",13.99,"Single-player, Steam Achievements, Steam Trading Cards, Partial Controller Support, Family Sharing",0.777947386830364,35000.0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Partial Controller Support', 'Family Sharing']",1,0
440790,Spellbind : Luppe's tale,241,0,241,0,41,"Adventure, Casual, Indie",4.99,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",0.7785582257547426,35000.0,42,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']",1,0
440790,Spellbind : Luppe's tale,241,0,241,0,41,"Adventure, Casual, Indie",4.99,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",0.7785582257547426,35000.0,42,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']",1,0
440790,Spellbind : Luppe's tale,241,0,241,0,41,"Adventure, Casual, Indie",4.99,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",0.7785582257547426,35000.0,42,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']",1,0
448050,Mr Nibbles Forever,227,0,227,0,0,"Action, Casual",0.99,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",0.7789422352938153,75000.0,30,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']",1,0
448050,Mr Nibbles Forever,227,0,227,0,0,"Action, Casual",0.99,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",0.7789422352938153,75000.0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']",1,0
448070,Red Risk,264,0,269,0,1,"Action, Casual, Indie, Strategy",0.49,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Family Sharing",0.7732283747617013,350000.0,122,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']",1,1
448070,Red Risk,264,0,269,0,1,"Action, Casual, Indie, Strategy",0.49,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Family Sharing",0.7732283747617013,350000.0,122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']",1,1
448070,Red Risk,264,0,269,0,1,"Action, Casual, Indie, Strategy",0.49,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Family Sharing",0.7732283747617013,350000.0,122,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']",1,1
448070,Red Risk,264,0,269,0,1,"Action, Casual, Indie, Strategy",0.49,"Single-player, Multi-player, Co-op, Online Co-op, Steam Achievements, Steam Trading Cards, Family Sharing",0.7732283747617013,350000.0,122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Single-player', 'Multi-player', 'Co-op', 'Online Co-op', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']",1,1
457710,Road Madness,262,0,266,0,0,"Action, Racing",4.99,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",0.7710230369567208,150000.0,57,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']",1,0
457710,Road Madness,262,0,266,0,0,"Action, Racing",4.99,"Single-player, Steam Achievements, Steam Trading Cards, Family Sharing",0.7710230369567208,150000.0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Family Sharing']",1,0
551110,Wayout,64,0,78,0,2,"Casual, Indie",1.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",0.7827507179717548,150000.0,57,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",1,0
551110,Wayout,64,0,78,0,2,"Casual, Indie",1.99,"Single-player, Steam Achievements, Steam Trading Cards, Steam Cloud, Family Sharing",0.7827507179717548,150000.0,57,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Achievements', 'Steam Trading Cards', 'Steam Cloud', 'Family Sharing']",1,0
563910,Guardian Of December,0,0,0,0,0,"Adventure, Casual, Indie, RPG, Strategy",4.99,"Single-player, Steam Trading Cards, Family Sharing",0.7785436631261458,10000.0,24,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Trading Cards', 'Family Sharing']",1,0
563910,Guardian Of December,0,0,0,0,0,"Adventure, Casual, Indie, RPG, Strategy",4.99,"Single-player, Steam Trading Cards, Family Sharing",0.7785436631261458,10000.0,24,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Trading Cards', 'Family Sharing']",1,0
563910,Guardian Of December,0,0,0,0,0,"Adventure, Casual, Indie, RPG, Strategy",4.99,"Single-player, Steam Trading Cards, Family Sharing",0.7785436631261458,10000.0,24,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Trading Cards', 'Family Sharing']",1,0
563910,Guardian Of December,0,0,0,0,0,"Adventure, Casual, Indie, RPG, Strategy",4.99,"Single-player, Steam Trading Cards, Family Sharing",0.7785436631261458,10000.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Trading Cards', 'Family Sharing']",1,0
563910,Guardian Of December,0,0,0,0,0,"Adventure, Casual, Indie, RPG, Strategy",4.99,"Single-player, Steam Trading Cards, Family Sharing",0.7785436631261458,10000.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"['Single-player', 'Steam Trading Cards', 'Family Sharing']",1,0
567980,Santa Rockstar,0,0,0,0,0,"Casual, Indie",4.99,"Single-player, Steam Trading Cards, Partial Controller Support, Family Sharing",0.7789490125824361,75000.0,30,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"['Single-player', 'Steam Trading Cards', 'Partial Controller Support', 'Family Sharing']",1,0
