appid,name,average_forever,average_2weeks,median_forever,median_2weeks,ccu,genre,price,categories 1,categories 2,ratings,owners_average,MutualPlayerCount,cat_1_Multi-player,cat_1_Single-player,cat_2_Single-player,cat_2_Multi-player,Action,Adventure,Animation & Modeling,Casual,Design & Illustration,Early Access,Education,Free to Play,Game Development,Gore,Indie,Massively Multiplayer,Movie,Nudity,RPG,Racing,Sexual Content,Simulation,Sports,Strategy,Utilities,Violent,Web Publishing,single player,multi player
726390,Scream Collector,152,0,188,0,18,"['Casual', 'Free to Play']",0,Single-player,,0.780975851,150000,15,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
727540,ReX,252,0,252,0,0,"['Action', 'Adventure', 'Casual', 'Indie']",13.99,Single-player,,0.779027474,10000,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0
741450,Immortal Heroes,1,0,1,0,0,"['Adventure', 'Casual', 'Indie']",0.99,Single-player,,0.777171669,35000,9,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
745710,SMACKHEAD,1,0,1,0,0,"['Action', 'Casual', 'Indie', 'Simulation']",0.99,Single-player,,0.777585623,10000,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
749340,Chocolate makes you happy,0,0,0,0,0,"['Casual', 'Indie']",1.99,Single-player,,0.77867205,10000,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
758980,Poker Legends: Texas Hold'em Poker Tournaments,52,0,102,0,28,"['Casual', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation']",0,Single-player,Multi-player,0.778546603,150000,10,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
778410,Dead Ground,1,0,1,0,0,"['Action', 'Indie', 'RPG', 'Strategy']",0.69,Single-player,,0.778123959,10000,9,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1
779360,Instant Death,0,0,0,0,0,"['Action', 'Casual', 'Indie']",29.99,Single-player,,0.778682012,10000,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
786670,Loot Box Simulator 20!8,0,0,0,0,0,"['Casual', 'Indie', 'Simulation']",0.49,Single-player,,0.777416136,10000,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
793150,Moe! Ninja Girls,338,0,338,0,7,"['Free to Play', 'Simulation']",0,Single-player,Multi-player,0.778503274,35000,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
797390,How To Cope With Boredom and Loneliness,15,0,15,0,0,"['Adventure', 'Free to Play', 'Indie']",0,Single-player,,0.78128937,75000,9,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
821670,Horse Farm,0,0,0,0,11,"['Casual', 'Free to Play', 'Simulation']",0,Single-player,Multi-player,0.776729763,75000,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
834180,#CuteSnake 2,0,0,0,0,0,"['Casual', 'Indie', 'Simulation']",0.99,Single-player,,0.778723715,10000,14,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1019250,WWII TCG - World War 2: The Card Game,0,0,0,0,0,"['Free to Play', 'Simulation', 'Strategy']",0,Single-player,Multi-player,0.777844863,150000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1028860,Star Chef: Cooking & Restaurant Game,2111,0,3167,0,64,"['Casual', 'Free to Play', 'Indie', 'Simulation']",0,Single-player,,0.776444093,75000,4,0,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1078730,Soccer Manager 2020,8,0,10,0,25,"['Free to Play', 'Sports']",0,Single-player,,0.778007484,350000,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1137180,咔叽探险队 Kaki Raid,2871,0,3510,0,0,"['Adventure', 'Casual', 'Free to Play', 'RPG', 'Strategy', 'Early Access']",0,Single-player,,0.776971275,150000,4,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1
1157560,Arcane Showdown - Battle Arena,187,0,187,0,0,"['Free to Play', 'Strategy']",0,Multi-player,,0.777986624,75000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1161160,talesshop puzzle 테일즈샵 퍼즐,90,0,90,0,0,"['Casual', 'Indie', 'Free to Play']",0,Single-player,,0.780431786,35000,5,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1
1186740,Kyle is Famous: Complete Edition,33,0,33,0,0,"['Adventure', 'Casual', 'Indie', 'Simulation']",9.99,Single-player,,0.784761088,150000,4,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
252730,YOU DON'T KNOW JACK Vol. 1 XL,48,0,71,0,1,"['Casual', 'Indie', 'Strategy']",2.99,Single-player,Multi-player,0.778704459,35000,3,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
259960,YOU DON'T KNOW JACK Vol. 3,56,0,63,0,0,"['Casual', 'Indie', 'Strategy']",2.99,Single-player,Multi-player,0.779058587,10000,2,0,1,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
259980,YOU DON'T KNOW JACK Vol. 4 The Ride,399,0,598,0,3,"['Casual', 'Indie', 'Strategy']",2.99,Single-player,Multi-player,0.779228979,35000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
280560,Danmaku Unlimited 2,0,0,0,0,0,"['Action', 'Indie']",4.99,Single-player,,0.781085445,75000,5,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
448080,Fibbage XL,24,0,48,0,10,"['Casual', 'Indie', 'Strategy']",9.99,Multi-player,,0.780440786,75000,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
46570,Grotesque Tactics 2 – Dungeons and Donuts,15,0,30,0,0,"['Adventure', 'Indie', 'RPG', 'Strategy']",0.99,Single-player,,0.776574936,75000,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
261720,Holy Avatar vs. Maidens of the Dead,1,0,1,0,0,"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",0.99,Single-player,,0.777661204,75000,10,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
235070,Bad Bots,46,0,46,0,0,"['Action', 'Indie']",4.99,Single-player,,0.776871465,35000,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
233370,The Raven - Legacy of a Master Thief,344,0,663,0,2,['Adventure'],0,Single-player,,0.778185942,350000,8,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
736810,The Raven Remastered,0,0,0,0,2,['Adventure'],19.99,Single-player,,0.779290942,35000,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
237970,Memento Mori 2,1636,0,3221,0,0,"['Adventure', 'Indie']",24.99,Single-player,,0.77854133,10000,2,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
273860,Snowcat Simulator,0,0,0,0,0,['Simulation'],3.99,Single-player,Multi-player,0.77806062,35000,3,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
300910,Monster Challenge Circus,0,0,0,0,0,['Action'],4.99,Single-player,,0.77818148,10000,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
305500,Trapped Dead: Lockdown,0,0,0,0,1,"['Action', 'Indie', 'RPG']",0.99,Single-player,,0.77737974,75000,6,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
311170,Moonlight Minions,0,0,0,0,0,"['Casual', 'Indie']",0.99,Single-player,,0.778294423,10000,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
312010,Bird Assassin,0,0,0,0,1,"['Action', 'Adventure', 'Indie']",1.99,Single-player,,0.780018631,10000,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
315550,Taxi,36,0,55,0,1,"['Indie', 'Simulation']",4.99,Single-player,,0.775131912,75000,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
320310,World Truck Racing,0,0,0,0,0,['Racing'],4.99,Single-player,,0.776724654,35000,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
340450,Crashed Lander,194,0,194,0,0,['Indie'],4.99,Single-player,,0.77878076,10000,7,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1
342530,Heroes Never Lose: Professor Puzzler's Perplexing Ploy,0,0,0,0,0,"['Action', 'Casual', 'Indie', 'Early Access']",8.99,Single-player,Multi-player,0.779006136,10000,13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
345280,Lost in a Forest,0,0,0,0,0,"['Action', 'Adventure', 'Indie']",1.99,Single-player,,0.777932126,10000,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
347820,Street Arena,0,0,0,0,0,"['Action', 'Indie', 'Racing']",6.99,Multi-player,,0.778075416,35000,3,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0
348430,Quell Reflect,70,0,70,0,0,['Indie'],3.99,Single-player,,0.779764541,35000,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
365620,WarBirds - World War II Combat Aviation,0,0,0,0,0,"['Action', 'Adventure', 'Massively Multiplayer', 'Simulation']",14.99,Single-player,Multi-player,0.778184811,10000,3,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
366040,Iggy's Egg Adventure,0,0,0,0,0,"['Action', 'Adventure', 'Indie']",0,Single-player,,0.779657986,35000,23,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
369030,Vinyl,0,0,0,0,0,"['Action', 'Casual', 'Free to Play', 'Indie']",0,Single-player,,0.776906226,75000,7,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
381090,Ted by Dawn,0,0,0,0,0,"['Action', 'Adventure', 'Indie']",0,Single-player,Multi-player,0.778350939,10000,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
381900,Bard's Gold,0,0,0,0,1,['Indie'],7.99,Single-player,,0.778830729,10000,10,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
392450,Silver Creek Falls: Chapter 1,14,0,28,0,0,"['Adventure', 'Free to Play', 'Indie']",0,Single-player,,0.780608622,75000,11,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
402190,Gamer Simulator,0,0,0,0,0,"['Action', 'Indie', 'Simulation']",0.99,Single-player,,0.778573984,10000,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1
403860,ALPAGES : THE FIVE BOOKS,472,0,472,0,1,"['Action', 'Adventure', 'Indie']",0.99,Single-player,,0.775655571,75000,5,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
350770,Giana Sisters 2D,0,0,0,0,1,"['Action', 'Indie']",1.59,Single-player,,0.777261048,35000,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
415590,Earthfall,118,0,118,0,1,['Action'],19.99,Single-player,Multi-player,0.76965619,75000,16,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
415890,Crystal Picnic,0,0,0,0,0,"['Action', 'Indie', 'RPG']",0,Single-player,,0.778638285,10000,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
429200,Super Helmets on Fire DX Ultra Edition Plus Alpha,0,0,0,0,0,"['Action', 'Indie']",0,Single-player,,0.778528163,10000,13,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
437720,Blossoms Bloom Brightest,0,0,0,0,0,"['Adventure', 'Casual', 'Indie']",0,Single-player,,0.778280905,35000,9,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
442220,Iron Madness,0,0,0,0,0,"['Action', 'Casual', 'Free to Play', 'Indie', 'Racing', 'Simulation', 'Sports', 'Early Access']",0,Single-player,Multi-player,0.777875612,10000,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
11150,Sherlock Holmes: The Silver Earring,678,0,678,0,2,['Adventure'],9.99,Single-player,,0.775244265,150000,7,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
11180,Sherlock Holmes: The Mystery of the Persian Carpet,839,0,839,0,1,"['Adventure', 'Casual']",9.99,Single-player,,0.772372929,10000,6,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
485800,Runeous: Part One,0,0,0,0,0,"['Casual', 'Indie', 'Simulation']",0,Single-player,,0.77869562,35000,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
494990,Too Angry to Space,0,0,0,0,0,"['Action', 'Casual', 'Indie']",4.99,Single-player,,0.7786147,10000,16,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
510390,Unknown Fate,0,0,0,0,1,"['Adventure', 'Indie']",9.99,Single-player,,0.778531576,10000,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
546960,Mechatroniks Attack,0,0,0,0,0,"['Action', 'Adventure', 'Indie']",0.99,Single-player,,0.778514028,10000,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
548050,Runes,0,0,0,0,0,"['Casual', 'Indie']",0.49,Single-player,,0.778890757,10000,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
557890,Sunset's Ashes,0,0,0,0,0,"['Casual', 'Free to Play', 'Indie']",0,Single-player,,0.77933002,35000,11,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
561600,MXGP3 - The Official Motocross Videogame,0,0,0,0,13,"['Racing', 'Simulation', 'Sports']",19.99,Single-player,Multi-player,0.781482549,150000,20,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
581650,Once Upon an All Hallow's Eve,0,0,0,0,1,['Simulation'],0,Single-player,,0.779047222,10000,8,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
581760,True or False 2,0,0,0,0,1,"['Casual', 'Indie']",4.99,Single-player,,0.77928126,10000,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
587290,The Thing With Mistletoes,0,0,0,0,0,['Simulation'],0,Single-player,,0.778519513,10000,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
601020,"Seed Of The Arcane , Episode 1",0,0,0,0,0,"['Nudity', 'Violent', 'Gore', 'Adventure', 'Indie', 'RPG', 'Early Access']",12.99,Single-player,,0.778192716,10000,7,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
617700,Weed Shop 2,227,0,274,0,3,"['Casual', 'Indie', 'Simulation', 'Strategy']",9.99,Single-player,,0.781364227,75000,18,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
623840,Ambre - a heartbreaking kinetic novel,16,0,16,0,0,"['Casual', 'Free to Play', 'Indie']",0,Single-player,,0.778325026,75000,10,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
651520,Castle Defender,0,0,0,0,0,"['Casual', 'Strategy']",0.99,Single-player,,0.778464566,10000,5,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
654850,Masked Forces: Zombie Survival,0,0,0,0,0,"['Action', 'Indie']",0.99,Single-player,Multi-player,0.778012604,35000,5,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
655000,Masked Forces 2: Mystic Demons,0,0,0,0,1,"['Action', 'Indie']",4.99,Single-player,,0.778700914,10000,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
655170,Telepathy Zero,0,0,0,0,0,"['Casual', 'Indie']",0,Single-player,,0.777928478,10000,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
658600,Lawnmower Game,0,0,0,0,1,"['Indie', 'Simulation']",1.99,Single-player,,0.779204991,10000,7,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
667000,Casus Belli: Battle Of Annihilation,0,0,0,0,0,['Strategy'],3.99,Single-player,,0.778804849,10000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
668560,Thomaz,0,0,0,0,0,"['Adventure', 'Casual', 'Indie']",1.49,Single-player,Multi-player,0.778596793,10000,6,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
671050,XMinutes: Wings,0,0,0,0,0,"['Action', 'Adventure', 'Indie']",0.99,Single-player,,0.778789813,10000,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
673660,Neon Hardcore,0,0,0,0,0,"['Action', 'Indie']",0.67,Single-player,,0.777909101,35000,12,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
676730,Behind The Door,0,0,0,0,0,"['Adventure', 'Indie']",3.99,Single-player,,0.7781731,10000,4,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
679740,Totally Mayhem,0,0,0,0,0,"['Violent', 'Indie']",2.99,Single-player,,0.778460283,10000,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
679860,ZAP Master,0,0,0,0,0,"['Action', 'Casual', 'Indie']",0.99,Single-player,,0.7784794,35000,4,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
684870,Spiral Splatter,0,0,0,0,1,"['Casual', 'Indie']",4.99,Single-player,,0.778527018,35000,7,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
690740,BOOKS,131,0,131,0,1,"['Casual', 'Indie']",0.59,Single-player,,0.777886654,35000,8,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
697850,FPS - Fun Puzzle Shooter,0,0,0,0,0,"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",7.99,Single-player,,0.777762635,35000,4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
697930,Brutal Runner,0,0,0,0,0,"['Action', 'Indie']",0.99,Single-player,,0.778109028,10000,17,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
709700,The Thing: Space X,0,0,0,0,0,"['Action', 'Adventure', 'Indie']",0.99,Single-player,,0.777943493,10000,8,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
711210,StepX,0,0,0,0,0,"['Casual', 'Indie', 'Simulation']",0.99,Single-player,,0.778828426,10000,8,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
714620,Snakeez,0,0,0,0,0,"['Casual', 'Indie']",0.99,Single-player,,0.778577377,35000,8,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
717950,Rainbow Snake,0,0,0,0,0,['Casual'],0.99,Single-player,,0.778521112,75000,9,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1
718370,LSD,0,0,0,0,0,"['Casual', 'Indie']",1.99,Single-player,,0.776456726,35000,11,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
724430,Knights Hunt,0,0,0,0,1,"['Action', 'Indie', 'Simulation']",0.99,Single-player,Multi-player,0.777330085,35000,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
724450,Call of Nightmare,0,0,0,0,0,"['Action', 'Adventure', 'Casual']",4.99,Single-player,,0.778612345,10000,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
726320,Girl Blonde,0,0,0,0,0,"['Adventure', 'Indie']",0.71,Single-player,,0.778605923,35000,7,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
726760,Boy Next Door,0,0,0,0,0,"['Nudity', 'Adventure', 'Casual', 'Indie']",0.49,Single-player,,0.778229677,10000,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
729330,The Girl on the Train,46,0,46,0,0,"['Casual', 'Indie']",0,Single-player,,0.777664775,10000,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0
729720,Zomborg,31,0,33,0,0,"['Action', 'Adventure', 'Indie', 'Strategy']",4.99,Single-player,,0.778097117,35000,6,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
732520,Hinterhalt,0,0,0,0,0,"['Action', 'Indie', 'Strategy']",0,Single-player,,0.77809819,10000,2,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
741770,Santa's vacation,0,0,0,0,0,"['Action', 'Adventure', 'Indie', 'RPG']",4.99,Single-player,,0.778661111,10000,2,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
749830,Moon Bullet,0,0,0,0,0,"['Action', 'Indie']",0.99,Single-player,,0.778664736,10000,3,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
754520,Animals Memory,0,0,0,0,0,"['Casual', 'Indie']",0.79,Single-player,,0.778931164,10000,3,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
755600,Christmas Race,0,0,0,0,0,"['Casual', 'Indie']",1.99,Single-player,,0.778192209,35000,7,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1
763400,Cave Runner,2,0,2,0,0,"['Casual', 'Indie']",11.99,Single-player,,0.778241589,10000,4,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
763520,Hard Place,0,0,0,0,0,"['Action', 'Adventure', 'Casual', 'Indie']",3.99,Single-player,,0.778305631,35000,6,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
764560,Chocolate makes you happy 2,0,0,0,0,1,"['Casual', 'Indie']",1.99,Single-player,,0.778647039,10000,11,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
767050,Last Day of FEAR,0,0,0,0,0,['Indie'],0.75,Single-player,,0.778643422,10000,3,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
769150,Casino Slot Machines,0,0,0,0,0,"['Adventure', 'Casual', 'Indie', 'Simulation', 'Sports']",1.99,Single-player,,0.778551656,35000,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
769910,Flipped On,0,0,0,0,0,"['Casual', 'Indie', 'Simulation']",0.99,Single-player,,0.778800934,10000,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
770490,Death in the Water,0,0,0,0,0,"['Action', 'Indie', 'Simulation']",2.99,Single-player,,0.778460393,35000,6,,,,,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
771410,You Will Never Get This Achievement,781,0,781,0,0,"['Casual', 'Indie']",0.99,Single-player,,0.778728898,35000,20,,,,,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
772470,8-in-1 IQ Scale Bundle,0,0,0,0,0,['Indie'],14.99,Single-player,,0.77882093,35000,8,,,,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
